Dropdown List Name,Criteria,,Application Type*,,Unique ID / License No,,Provincial Area - Zone*,,Provincial Area - Type*,,Soil Order*,,Soil Great Group*,,Soil Series*,,Natural Region*,,Natural Subregion*,,NSR - Ecosite Phase - Description*,,Zone*,,Qtr*,,LSD*,,Sec*,,Twp*,,Rng*,,Mer*,,Facility Type*,,Type of Assessment*,,Revegetation Approach*,,Level of Disturbance At Construction*,,Level of Disturbance At Reclamation*,,Yes / No / NA*,,Assessment Results - Site Passed / Failed*,,Prime Assessment Stage Decision*,,Construction Date*,,Aband / Reclaim. / Reveg. Date*,,Slope *,,Typical Slopes *,,Topography *,,Transect *,,Soil Depth*,,Soil Meso.*,,Soil Micro.*,,Surf. Stoni.*,,Coarse Frag.*,,Soil Colour*,,Soil Text.*,,Tops. Cons.*,,Tops. Struc.*,,Root Rest.*,,Soil Text.*,,Subs. Cons.*,,Subs. Struc.*,,Root Rest.*,,Plant Density / Plant Cover (Identify crop type(s) assessed in the notes)*,,Plant Meas.*,,Grow. Stage*,,Germ.*,,Plant Health*,,Head Health*,,Pod. Den.*,,Seed Devel.*,,Weeds*,,Litter Qual.*,,Litter Prod.*,,Classif.*,,Graz. Respon.*,,Cover Code*,Subregion*,Cover Code,Grazing Resp.*,Struct. Layer*,Species Name*,Scientific Name*,Common Name*,Subregion*,,Subregion*,Common Name*,Cover Code,,Type 4 - Cover Code*,,,2,Increaser - Type 1
,------------------,,------------------------------------,,-------------------------------------------------------,,------------------------------------,,-----------------------------------------------,,----------------------,,---------------------------------------------,,---------------------------------------------,,------------------------------------------------,,-----------------------------------------,,-----------------------------------------,,-------------,,-------------,,----------------,,----------------,,----------------,,----------------,,----------------,,-----------------------------------------------,,----------------------------------------------,,------------------------------------------------,,---------------------------------------,,-------------------------------------,,--------------------------------,,-----------------------------------------------------------,,-----------------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------,,-----------------,,-----------------,,-----------------,,--------------------------,,-------------------------------,,-----------------,,-----------------,,-----------------------------,,-------------------,,-----------------------------,,------------------------,,------------------------,,-----------------,,-----------------------------,,------------------------------,,------------------------------,,-----------------,,------------------------------------------------------------------------------------------,,------------------------------,,------------------------------------,,---------------------------,,---------------------------,,---------------------------,,---------------------------,,------------------------------------,,---------------------------,,---------------------------,,---- Disturbed ----,,---------------------------,,---------------------------,,------------------------------------,---------------------------,-------------------------------,--------------------,--------------------,----------------------,---------------------------,---------------------------,---------------------------,,--------------------,---------------------------,---------------------------,,---------------------------,,,3,Invader
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - BROMCIL,GEN,GEN - BROMCIL,,,,,fringed brome,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - GAILARI,GEN,GEN - GAILARI,,,,,gaillardia,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ELYMPIP,GEN,GEN - ELYMPIP,,,,,giant wild rye,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - HETEVIL,GEN,GEN - HETEVIL,,,,,golden aster,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - THERRHO,GEN,GEN - THERRHO,,,,,golden bean,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CHENPRA,GEN,GEN - CHENPRA,,,,,goosefoot,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - RANUINA,GEN,GEN - RANUINA,,,,,graceful buttercup,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - POTEGRA,GEN,GEN - POTEGRA,,,,,graceful cinquefoil,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - SARCVER,GEN,GEN - SARCVER,,,,,greasewood,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - STIPVIR,GEN,GEN - STIPVIR,,,,,green needle grass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - DESCPIN,GEN,GEN - DESCPIN,,,,,green tansy mustard,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - JUNICOM,GEN,GEN - JUNICOM,,,,,ground juniper,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ASTRCRA,GEN,GEN - ASTRCRA,,,,,ground-plum,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - GRINSQU,GEN,GEN - GRINSQU,,,,,gumweed,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ERIGPUM,GEN,GEN - ERIGPUM,,,,,hairy fleabane,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ELYMINN,GEN,GEN - ELYMINN,,,,,hairy wild rye,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - LOMAFOE,GEN,GEN - LOMAFOE,,,,,hairy-fruited wild parsley,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CAMPROT,GEN,GEN - CAMPROT,,,,,harebell,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CARESIC,GEN,GEN - CARESIC,,,,,hay sedge,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ZIZIAPT,GEN,GEN - ZIZIAPT,,,,,heart-leaved Alexanders,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - RANUCAR,GEN,GEN - RANUCAR,,,,,heart-leaved buttercup,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - GALETET,GEN,GEN - GALETET,,,,,hemp-nettle,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - MACHCAN,GEN,GEN - MACHCAN,,,,,hoary aster,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CARDCHA,GEN,GEN - CARDCHA,,,,,hoary cress,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - HELIHOO,GEN,GEN - HELIHOO,,,,,Hooker's oat grass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ERIGCAN,GEN,GEN - ERIGCAN,,,,,horseweed,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CYNOOFF,GEN,GEN - CYNOOFF,,,,,hound's-tongue,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - PSORESC,GEN,GEN - PSORESC,,,,,Indian breadroot,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ORYZHYM,GEN,GEN - ORYZHYM,,,,,Indian rice grass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - POAINTE,GEN,GEN - POAINTE,,,,,inland bluegrass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - AGROINT,GEN,GEN - AGROINT,,,,,intermediate wheat grass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - BROMJAP,GEN,GEN - BROMJAP,,,,,Japanese chess,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - KOELMAC,GEN,GEN - KOELMAC,,,,,June grass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - BROMCAR,GEN,GEN - BROMCAR,,,,,keeled brome,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - POAPRAT,GEN,GEN - POAPRAT,,,,,Kentucky bluegrass,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CHENALB,GEN,GEN - CHENALB,,,,,lamb's-quarters,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - HAPLLAN,GEN,GEN - HAPLLAN,,,,,lance-leaved ironplant,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - OXYTMON,GEN,GEN - OXYTMON,,,,,late yellow locoweed,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - EUPHESU,GEN,GEN - EUPHESU,,,,,leafy spurge,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ASTECIL,GEN,GEN - ASTECIL,,,,,Lindley's aster,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - PLANELO,GEN,GEN - PLANELO,,,,,linear-leaved plantain,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - SCHISCO,GEN,GEN - SCHISCO,,,,,little bluestem,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ANEMCYL,GEN,GEN - ANEMCYL,,,,,long-fruited anemone,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - LOMAMAC,GEN,GEN - LOMAMAC,,,,,long-fruited wild parsley,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - STELLON,GEN,GEN - STELLON,,,,,long-leaved chickweed,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ARTELON,GEN,GEN - ARTELON,,,,,long-leaved sagewort,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ASTRTEN,GEN,GEN - ASTRTEN,,,,,loose-flowered milk vetch,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ANTEAPR,GEN,GEN - ANTEAPR,,,,,low everlasting,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - SOLIMIS,GEN,GEN - SOLIMIS,,,,,low goldenrod,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - DELPBIC,GEN,GEN - DELPBIC,,,,,low larkspur,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - CARESTE,GEN,GEN - CARESTE,,,,,low sedge,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - MUHLRIC,GEN,GEN - MUHLRIC,,,,,mat muhly,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - BROMBIE,GEN,GEN - BROMBIE,,,,,meadow brome,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - FESTPRA,GEN,GEN - FESTPRA,,,,,meadow fescue,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ALOPPRA,GEN,GEN - ALOPPRA,,,,,meadow foxtail,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ZIZIAPT,GEN,GEN - ZIZIAPT,,,,,meadow parsnip,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ASTRMIO,GEN,GEN - ASTRMIO,,,,,Missouri milk vetch,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - MOSSLIC,GEN,GEN - MOSSLIC,,,,,Moss / Lichen,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - PHLOHOO,GEN,GEN - PHLOHOO,,,,,moss phlox,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - POTEDIV,GEN,GEN - POTEDIV,,,,,mountain cinquefoil,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - SOLISPA,GEN,GEN - SOLISPA,,,,,mountain goldenrod,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - DODECON,GEN,GEN - DODECON,,,,,mountain shooting star,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - LOMADIS,GEN,GEN - LOMADIS,,,,,mountain wild parsnip,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - COLLLIN,GEN,GEN - COLLLIN,,,,,narrow-leaved collomia,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - HIERUMB,GEN,GEN - HIERUMB,,,,,narrow-leaved hawkweed,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ASTRPEC,GEN,GEN - ASTRPEC,,,,,narrow-leaved milk vetch,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - LITHINC,GEN,GEN - LITHINC,,,,,narrow-leaved puccoon,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - STIPCOM,GEN,GEN - STIPCOM,,,,,needle-and-thread,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - BROMANO,GEN,GEN - BROMANO,,,,,nodding brome,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - ALLICER,GEN,GEN - ALLICER,,,,,nodding onion,Generic - Other SRs,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN - GALIBOR,GEN,GEN - GALIBOR,,,,,northern bedstraw,Generic - Other SRs,,,,,,,,,,
